,tag_header,tag_para,tag_formatting,word_count,interacting_span_tag,relative_x_coord,relative_y_coord,relative_listings,relative_hyperlinks,tag_img,src_img_interaction,red_flag_class,tag_table,relative_table_elements,height_width_diff,name,attrs
6610,NO,NO,NO,10,NO,0.704328671,0.754584985,0,0,NO,NO,NO,NO,0,-422.616684,a,"[['nofollow'], ['external', 'text'], 'http://www.themarysue.com/we-will-no-longer-be-promoting-hbos-game-of-thrones/']"
6611,NO,NO,YES,3,NO,0.769442389,0.755326446,0,0.333333333,NO,NO,NO,NO,0,-65.5,i,[]
6612,NO,NO,NO,3,NO,0.769442389,0.755326446,0,0,NO,NO,NO,NO,0,-65.5,a,"['/wiki/The_Mary_Sue', ['mw-redirect'], 'The Mary Sue']"
6613,NO,NO,NO,1,NO,0.848312527,0.755326446,0,0,NO,NO,NO,NO,0,-48.3999939,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20160821120407/http://www.themarysue.com/we-will-no-longer-be-promoting-hbos-game-of-thrones/']"
6614,NO,NO,NO,5,NO,0.704328671,0.755326446,0,0,NO,NO,NO,NO,0,-395,span,[['reference-accessdate']]
6615,NO,NO,NO,2,NO,0.757520159,0.756067907,0,0,NO,NO,NO,NO,0,-31.20001221,span,[['nowrap']]
6616,NO,NO,NO,0,NO,0.829970634,0.756067907,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=unknown&rft.jtitle=The+Mary+Sue&rft.atitle=We+Will+No+Longer+Be+Promoting+HBO%27s+Game+of+Thrones&rft.date=2015-05-18&rft.aulast=Pantozzi&rft.aufirst=Jill&rft_id=http%3A%2F%2Fwww.themarysue.com%2Fwe-will-no-longer-be-promoting-hbos-game-of-thrones%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6617,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6618,NO,NO,NO,37,NO,0.704328671,0.756735222,0,0.081081081,NO,NO,NO,NO,0,-413.6833496,li,['cite_note-260']
6619,NO,NO,NO,1,NO,0.704328671,0.756883514,0,0,NO,NO,NO,NO,0,6.249984741,span,[['mw-cite-backlink']]
6620,NO,NO,YES,1,NO,0.704328671,0.756883514,0,0,NO,NO,NO,NO,0,6.249984741,b,[]
6621,NO,NO,NO,1,NO,0.704328671,0.756883514,0,0,NO,NO,NO,NO,0,6.249984741,a,['#cite_ref-260']
6622,NO,NO,NO,36,NO,0.704328671,0.756883514,0,0.083333333,NO,NO,NO,NO,0,-406.0000305,span,[['reference-text']]
6623,NO,NO,NO,36,NO,0.704328671,0.756883514,0,0.083333333,NO,NO,NO,NO,0,-406.0000305,cite,"[['citation', 'news']]"
6624,NO,NO,NO,16,NO,0.704328671,0.756883514,0,0,NO,NO,NO,NO,0,-419.6500244,a,"[['nofollow'], ['external', 'text'], 'https://www.washingtonpost.com/news/the-fix/wp/2015/05/19/claire-mccaskill-is-done-with-game-of-thrones-after-sundays-rape-scene-shes-got-a-point/']"
6625,NO,NO,YES,3,NO,0.952861314,0.757624975,0,0.333333333,NO,NO,NO,NO,0,-106.5666504,i,[]
6626,NO,NO,NO,3,NO,0.952861314,0.757624975,0,0,NO,NO,NO,NO,0,-106.5666504,a,"['/wiki/The_Washington_Post', 'The Washington Post']"
6627,NO,NO,NO,1,NO,1.069332331,0.757624975,0,0,NO,NO,NO,NO,0,-48.3999939,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20170724150232/https://www.washingtonpost.com/news/the-fix/wp/2015/05/19/claire-mccaskill-is-done-with-game-of-thrones-after-sundays-rape-scene-shes-got-a-point/']"
6628,NO,NO,NO,5,NO,0.874908271,0.758366437,0,0,NO,NO,NO,NO,0,-135.5,span,[['reference-accessdate']]
6629,NO,NO,NO,2,NO,0.934519421,0.758366437,0,0,NO,NO,NO,NO,0,-39.6000061,span,[['nowrap']]
6630,NO,NO,NO,0,NO,1.015223748,0.758366437,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=The+Washington+Post&rft.atitle=Claire+McCaskill+is+done+with+%27Game+of+Thrones%27+after+Sunday%27s+rape+scene.+She%27s+got+a+point.&rft.date=2015-05-19&rft.aulast=Cillizza&rft.aufirst=Chris&rft_id=https%3A%2F%2Fwww.washingtonpost.com%2Fnews%2Fthe-fix%2Fwp%2F2015%2F05%2F19%2Fclaire-mccaskill-is-done-with-game-of-thrones-after-sundays-rape-scene-shes-got-a-point%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6631,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6632,NO,NO,NO,36,NO,0.704328671,0.759033752,0,0.083333333,NO,NO,NO,NO,0,-413.6833496,li,['cite_note-261']
6633,NO,NO,NO,1,NO,0.704328671,0.759144971,0,0,NO,NO,NO,NO,0,6.249984741,span,[['mw-cite-backlink']]
6634,NO,NO,YES,1,NO,0.704328671,0.759144971,0,0,NO,NO,NO,NO,0,6.249984741,b,[]
6635,NO,NO,NO,1,NO,0.704328671,0.759144971,0,0,NO,NO,NO,NO,0,6.249984741,a,['#cite_ref-261']
6636,NO,NO,NO,35,NO,0.704328671,0.759144971,0,0.085714286,NO,NO,NO,NO,0,-397.2000275,span,[['reference-text']]
6637,NO,NO,NO,35,NO,0.704328671,0.759144971,0,0.085714286,NO,NO,NO,NO,0,-397.2000275,cite,"[['citation', 'news']]"
6638,NO,NO,NO,15,NO,0.704328671,0.759144971,0,0,NO,NO,NO,NO,0,-416.9500122,a,"[['nofollow'], ['external', 'text'], 'https://www.washingtonpost.com/news/act-four/wp/2017/08/09/the-arguments-about-women-and-power-in-game-of-thrones-have-never-been-more-unsettling/']"
6639,NO,NO,YES,3,NO,1.005135708,0.759886432,0,0.333333333,NO,NO,NO,NO,0,-106.5666656,i,[]
6640,NO,NO,NO,3,NO,1.005135708,0.759886432,0,0,NO,NO,NO,NO,0,-106.5666656,a,"['/wiki/The_Washington_Post', 'The Washington Post']"
6641,NO,NO,NO,1,NO,0.704328671,0.760664966,0,0,NO,NO,NO,NO,0,-48.3999939,a,"[['nofollow'], ['external', 'text'], 'https://web.archive.org/web/20170809212138/https://www.washingtonpost.com/news/act-four/wp/2017/08/09/the-arguments-about-women-and-power-in-game-of-thrones-have-never-been-more-unsettling/']"
6642,NO,NO,NO,5,NO,0.944607462,0.760664966,0,0,NO,NO,NO,NO,0,-135.5,span,[['reference-accessdate']]
6643,NO,NO,NO,2,NO,1.003301518,0.760664966,0,0,NO,NO,NO,NO,0,-39.59999084,span,[['nowrap']]
6644,NO,NO,NO,0,NO,1.084005845,0.760664966,nan,nan,NO,NO,NO,NO,nan,13.6000061,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=The+Washington+Post&rft.atitle=The+arguments+about+women+and+power+in+%27Game+of+Thrones%27+have+never+been+more+unsettling&rft.date=2017-08-09&rft.aulast=Rosenberg&rft.aufirst=Alyssa&rft_id=https%3A%2F%2Fwww.washingtonpost.com%2Fnews%2Fact-four%2Fwp%2F2017%2F08%2F09%2Fthe-arguments-about-women-and-power-in-game-of-thrones-have-never-been-more-unsettling%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6645,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6646,NO,NO,NO,20,NO,0.704328671,0.761332281,0,0.1,NO,NO,NO,NO,0,-433.8500214,li,['cite_note-daddario2017-262']
6647,NO,NO,NO,1,NO,0.704328671,0.7614435,0,0,NO,NO,NO,NO,0,6.25,span,[['mw-cite-backlink']]
6648,NO,NO,YES,1,NO,0.704328671,0.7614435,0,0,NO,NO,NO,NO,0,6.25,b,[]
6649,NO,NO,NO,1,NO,0.704328671,0.7614435,0,0,NO,NO,NO,NO,0,6.25,a,['#cite_ref-daddario2017_262-0']
6650,NO,NO,NO,19,NO,0.704328671,0.7614435,0,0.105263158,NO,NO,NO,NO,0,-418.3333435,span,[['reference-text']]
6651,NO,NO,NO,19,NO,0.704328671,0.7614435,0,0.105263158,NO,NO,NO,NO,0,-418.3333435,cite,"[['citation', 'magazine']]"
6652,NO,NO,NO,9,NO,0.704328671,0.7614435,0,0,NO,NO,NO,NO,0,-418.3333435,a,"[['nofollow'], ['external', 'text'], 'http://time.com/game-of-thrones-2017/']"
6653,NO,NO,NO,1,NO,0.896918542,0.7614435,0,0,NO,NO,NO,NO,0,8.683349609,span,[['cs1-kern-left']]
6654,NO,NO,YES,1,NO,0.798789417,0.762184961,0,1,NO,NO,NO,NO,0,-14.28334045,i,[]
6655,NO,NO,NO,1,NO,0.798789417,0.762184961,0,0,NO,NO,NO,NO,0,-14.28334045,a,"['/wiki/Time_(magazine)', 'Time (magazine)']"
6656,NO,NO,NO,5,NO,0.824468067,0.762184961,0,0,NO,NO,NO,NO,0,-157.9000092,span,[['reference-accessdate']]
6657,NO,NO,NO,2,NO,0.883162123,0.762184961,0,0,NO,NO,NO,NO,0,-62,span,[['nowrap']]
6658,NO,NO,NO,0,NO,0.984959626,0.762184961,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Time&rft.atitle=%27Game+of+Thrones%27%3A+Inside+the+World%27s+Most+Popular+Show&rft.date=2017-07-10&rft.aulast=D%27Addadio&rft.aufirst=Daniel&rft_id=http%3A%2F%2Ftime.com%2Fgame-of-thrones-2017%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6659,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6660,NO,NO,NO,49,NO,0.704328671,0.762852276,0,0.020408163,NO,NO,NO,NO,0,-393.5166779,li,['cite_note-263']
6661,NO,NO,NO,1,NO,0.704328671,0.763000569,0,0,NO,NO,NO,NO,0,6.249984741,span,[['mw-cite-backlink']]
6662,NO,NO,YES,1,NO,0.704328671,0.763000569,0,0,NO,NO,NO,NO,0,6.249984741,b,[]
6663,NO,NO,NO,1,NO,0.704328671,0.763000569,0,0,NO,NO,NO,NO,0,6.249984741,a,['#cite_ref-263']
6664,NO,NO,NO,48,NO,0.704328671,0.763000569,0,0.020833333,NO,NO,NO,NO,0,-399.5666962,span,[['reference-text']]
6665,NO,NO,NO,48,NO,0.704328671,0.763000569,0,0.020833333,NO,NO,NO,NO,0,-399.5666962,cite,"[['citation', 'news']]"
6666,NO,NO,NO,12,NO,0.704328671,0.763000569,0,0,NO,NO,NO,NO,0,-394.1500244,a,"[['nofollow'], ['external', 'text'], 'https://uk.movies.yahoo.com/lighting-bad-game-thrones-124901278.html']"
6667,NO,NO,NO,1,NO,0.746515024,0.76374203,0,0,NO,NO,NO,NO,0,8.683349609,span,[['cs1-kern-right']]
6668,NO,NO,YES,1,NO,0.774027862,0.76374203,0,0,NO,NO,NO,NO,0,-21.86665344,i,[]
6669,NO,NO,NO,5,NO,0.806126174,0.76374203,0,0,NO,NO,NO,NO,0,-120.0999908,span,[['reference-accessdate']]
6670,NO,NO,NO,2,NO,0.865737325,0.76374203,0,0,NO,NO,NO,NO,0,-24.19998169,span,[['nowrap']]
6671,NO,NO,NO,26,NO,0.704328671,0.76374203,0,0,NO,NO,NO,NO,0,-419.7333527,q,[]
6672,NO,NO,NO,0,NO,0.82905354,0.765224952,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Yahoo&rft.atitle=This+is+why+the+lighting+is+so+bad+in+%27Game+of+Thrones%27&rft.date=2019-04-29&rft.aulast=Flint&rft.aufirst=Hanna&rft_id=https%3A%2F%2Fuk.movies.yahoo.com%2Flighting-bad-game-thrones-124901278.html&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6673,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6674,NO,NO,NO,49,NO,0.704328671,0.765892267,0,0.020408163,NO,NO,NO,NO,0,-393.5166779,li,['cite_note-264']
6675,NO,NO,NO,1,NO,0.704328671,0.766040559,0,0,NO,NO,NO,NO,0,6.249984741,span,[['mw-cite-backlink']]
6676,NO,NO,YES,1,NO,0.704328671,0.766040559,0,0,NO,NO,NO,NO,0,6.249984741,b,[]
6677,NO,NO,NO,1,NO,0.704328671,0.766040559,0,0,NO,NO,NO,NO,0,6.249984741,a,['#cite_ref-264']
6678,NO,NO,NO,48,NO,0.704328671,0.766040559,0,0.020833333,NO,NO,NO,NO,0,-395.866684,span,[['reference-text']]
6679,NO,NO,NO,48,NO,0.704328671,0.766040559,0,0.020833333,NO,NO,NO,NO,0,-395.866684,cite,"[['citation', 'news']]"
6680,NO,NO,NO,15,NO,0.704328671,0.766040559,0,0,NO,NO,NO,NO,0,-400.8500061,a,"[['nofollow'], ['external', 'text'], 'https://www.smh.com.au/entertainment/tv-and-radio/will-someone-please-turn-on-the-lights-why-have-tv-dramas-literally-become-so-dark-20160909-grchcu.html']"
6681,NO,NO,YES,4,NO,0.969369017,0.76678202,0,0,NO,NO,NO,NO,0,-143.1999969,i,[]
6682,NO,NO,NO,5,NO,0.704328671,0.76678202,0,0,NO,NO,NO,NO,0,-414.9000092,span,[['reference-accessdate']]
6683,NO,NO,NO,2,NO,0.757520159,0.767523481,0,0,NO,NO,NO,NO,0,-24.19999695,span,[['nowrap']]
6684,NO,NO,NO,20,NO,0.704328671,0.767523481,0,0,NO,NO,NO,NO,0,-436.2000122,q,[]
6685,NO,NO,NO,0,NO,1.003301518,0.768264943,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=The+Sydney+Morning+Herald&rft.atitle=Will+someone+please+turn+on+the+lights%3A+Why+have+TV+dramas+literally+become+so+dark%3F&rft.date=2016-09-09&rft.aulast=Lallo&rft.aufirst=Michael&rft_id=https%3A%2F%2Fwww.smh.com.au%2Fentertainment%2Ftv-and-radio%2Fwill-someone-please-turn-on-the-lights-why-have-tv-dramas-literally-become-so-dark-20160909-grchcu.html&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6686,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6687,NO,NO,NO,88,NO,0.704328671,0.768932258,0,0.011363636,NO,NO,NO,NO,0,-333.0166779,li,['cite_note-265']
6688,NO,NO,NO,1,NO,0.704328671,0.76908055,0,0,NO,NO,NO,NO,0,6.249984741,span,[['mw-cite-backlink']]
6689,NO,NO,YES,1,NO,0.704328671,0.76908055,0,0,NO,NO,NO,NO,0,6.249984741,b,[]
6690,NO,NO,NO,1,NO,0.704328671,0.76908055,0,0,NO,NO,NO,NO,0,6.249984741,a,['#cite_ref-265']
6691,NO,NO,NO,87,NO,0.704328671,0.76908055,0,0.011494253,NO,NO,NO,NO,0,-323.9000092,span,[['reference-text']]
6692,NO,NO,NO,87,NO,0.704328671,0.76908055,0,0.011494253,NO,NO,NO,NO,0,-323.9000092,cite,"[['citation', 'news']]"
6693,NO,NO,NO,17,NO,0.704328671,0.76908055,0,0,NO,NO,NO,NO,0,-370.5500183,a,"[['nofollow'], ['external', 'text'], 'https://www.indiewire.com/2019/04/game-of-thrones-too-dark-fans-cant-see-1202059546/']"
6694,NO,NO,YES,1,NO,0.967534828,0.769822011,0,0,NO,NO,NO,NO,0,-39.48332214,i,[]
6695,NO,NO,NO,5,NO,0.704328671,0.769822011,0,0,NO,NO,NO,NO,0,-408.7833252,span,[['reference-accessdate']]
6696,NO,NO,NO,2,NO,1.075751994,0.769822011,0,0,NO,NO,NO,NO,0,-24.19999695,span,[['nowrap']]
6697,NO,NO,NO,60,NO,0.704328671,0.770563472,0,0,NO,NO,NO,NO,0,-364.2333374,q,[]
6698,NO,NO,NO,0,NO,0.897835637,0.77356639,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=IndieWire&rft.atitle=Does+%27Game+of+Thrones%27+Have+an+%27Ozark%27+Problem%3F+Season+8+Is+So+Dark+It%27s+Hard+to+See&rft.date=2019-04-17&rft.aulast=Sharf&rft.aufirst=Zack&rft_id=https%3A%2F%2Fwww.indiewire.com%2F2019%2F04%2Fgame-of-thrones-too-dark-fans-cant-see-1202059546%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6699,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6700,NO,NO,NO,51,NO,0.704328671,0.774233705,0,0.019607843,NO,NO,NO,NO,0,-393.5166779,li,['cite_note-266']
6701,NO,NO,NO,1,NO,0.704328671,0.774344924,0,0,NO,NO,NO,NO,0,6.25,span,[['mw-cite-backlink']]
6702,NO,NO,YES,1,NO,0.704328671,0.774344924,0,0,NO,NO,NO,NO,0,6.25,b,[]
6703,NO,NO,NO,1,NO,0.704328671,0.774344924,0,0,NO,NO,NO,NO,0,6.25,a,['#cite_ref-266']
6704,NO,NO,NO,50,NO,0.704328671,0.774344924,0,0.02,NO,NO,NO,NO,0,-386.1000061,span,[['reference-text']]
6705,NO,NO,NO,50,NO,0.704328671,0.774344924,0,0.02,NO,NO,NO,NO,0,-386.1000061,cite,"[['citation', 'news']]"
6706,NO,NO,NO,13,NO,0.704328671,0.774344924,0,0,NO,NO,NO,NO,0,-370.9666595,a,"[['nofollow'], ['external', 'text'], 'https://www.digitalspy.com/tv/ustv/a27159387/game-of-thrones-viewers-complain-season-8-episode-1-too-dark/']"
6707,NO,NO,YES,2,NO,0.915260434,0.775086385,0,0,NO,NO,NO,NO,0,-46.59999084,i,[]
6708,NO,NO,NO,5,NO,0.970286112,0.775086385,0,0,NO,NO,NO,NO,0,-120.0999908,span,[['reference-accessdate']]
6709,NO,NO,NO,2,NO,1.028980168,0.775086385,0,0,NO,NO,NO,NO,0,-24.19999695,span,[['nowrap']]
6710,NO,NO,NO,26,NO,0.704328671,0.775086385,0,0,NO,NO,NO,NO,0,-406.2666779,q,[]
6711,NO,NO,NO,0,NO,0.978539963,0.776569307,nan,nan,NO,NO,NO,NO,nan,13.6000061,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Digital+Spy&rft.atitle=Game+of+Thrones+viewers+have+one+big+complaint+about+season+8%2C+episode+1&rft.date=2019-04-16&rft.aulast=Warner&rft.aufirst=Sam&rft_id=https%3A%2F%2Fwww.digitalspy.com%2Ftv%2Fustv%2Fa27159387%2Fgame-of-thrones-viewers-complain-season-8-episode-1-too-dark%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6712,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6713,NO,NO,NO,63,NO,0.704328671,0.777273695,0,0.015873016,NO,NO,NO,NO,0,-373.3500214,li,['cite_note-267']
6714,NO,NO,NO,1,NO,0.704328671,0.777384914,0,0,NO,NO,NO,NO,0,6.25,span,[['mw-cite-backlink']]
6715,NO,NO,YES,1,NO,0.704328671,0.777384914,0,0,NO,NO,NO,NO,0,6.25,b,[]
6716,NO,NO,NO,1,NO,0.704328671,0.777384914,0,0,NO,NO,NO,NO,0,6.25,a,['#cite_ref-267']
6717,NO,NO,NO,62,NO,0.704328671,0.777384914,0,0.016129032,NO,NO,NO,NO,0,-373.6333466,span,[['reference-text']]
6718,NO,NO,NO,62,NO,0.704328671,0.777384914,0,0.016129032,NO,NO,NO,NO,0,-373.6333466,cite,"[['citation', 'news']]"
6719,NO,NO,NO,10,NO,0.704328671,0.777384914,0,0,NO,NO,NO,NO,0,-393.9833221,a,"[['nofollow'], ['external', 'text'], 'https://www.bustle.com/articles/160916-31-times-game-of-thrones-needed-to-lighten-up-literally']"
6720,NO,NO,YES,1,NO,0.82905354,0.778126376,0,0,NO,NO,NO,NO,0,-21.3999939,i,[]
6721,NO,NO,NO,5,NO,0.861151852,0.778126376,0,0,NO,NO,NO,NO,0,-120.0999908,span,[['reference-accessdate']]
6722,NO,NO,NO,2,NO,0.919845908,0.778126376,0,0,NO,NO,NO,NO,0,-24.19999695,span,[['nowrap']]
6723,NO,NO,NO,42,NO,0.704328671,0.778126376,0,0,NO,NO,NO,NO,0,-393.8000183,q,[]
6724,NO,NO,NO,0,NO,0.859317662,0.780387832,nan,nan,NO,NO,NO,NO,nan,13.6000061,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Bustle&rft.atitle=31+Times+%27Game+of+Thrones%27+Needed+To+Lighten+Up%2C+Literally&rft.date=2016-05-29&rft.aulast=Callegari&rft.aufirst=Caitlyn&rft_id=https%3A%2F%2Fwww.bustle.com%2Farticles%2F160916-31-times-game-of-thrones-needed-to-lighten-up-literally&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6725,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6726,NO,NO,NO,98,NO,0.704328671,0.781055147,0,0.010204082,NO,NO,NO,NO,0,-312.8500061,li,['cite_note-268']
6727,NO,NO,NO,1,NO,0.704328671,0.781166366,0,0,NO,NO,NO,NO,0,6.25,span,[['mw-cite-backlink']]
6728,NO,NO,YES,1,NO,0.704328671,0.781166366,0,0,NO,NO,NO,NO,0,6.25,b,[]
6729,NO,NO,NO,1,NO,0.704328671,0.781166366,0,0,NO,NO,NO,NO,0,6.25,a,['#cite_ref-268']
6730,NO,NO,NO,97,NO,0.704328671,0.781166366,0,0.010309278,NO,NO,NO,NO,0,-315.2333374,span,[['reference-text']]
6731,NO,NO,NO,97,NO,0.704328671,0.781166366,0,0.010309278,NO,NO,NO,NO,0,-315.2333374,cite,"[['citation', 'news']]"
6732,NO,NO,NO,9,NO,0.704328671,0.781166366,0,0,NO,NO,NO,NO,0,-410.9500122,a,"[['nofollow'], ['external', 'text'], 'https://slate.com/culture/2016/06/cinematographers-from-game-of-thrones-jessica-jones-and-better-call-saul-on-why-tv-shows-are-darker-than-theyve-ever-been.html']"
6733,NO,NO,YES,1,NO,0.780447525,0.781907827,0,0,NO,NO,NO,NO,0,-15.1000061,i,[]
6734,NO,NO,NO,5,NO,0.807043269,0.781907827,0,0,NO,NO,NO,NO,0,-120.1000061,span,[['reference-accessdate']]
6735,NO,NO,NO,2,NO,0.866654419,0.781907827,0,0,NO,NO,NO,NO,0,-24.20001221,span,[['nowrap']]
6736,NO,NO,NO,78,NO,0.704328671,0.781907827,0,0,NO,NO,NO,NO,0,-335.4000092,q,[]
6737,NO,NO,NO,0,NO,0.795121039,0.786393667,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Slate&rft.atitle=Why+TV+Shows+Are+Darker+Than+They%27ve+Ever+Been&rft.date=2016-06-29&rft.aulast=Dessem&rft.aufirst=Matthew&rft_id=https%3A%2F%2Fslate.com%2Fculture%2F2016%2F06%2Fcinematographers-from-game-of-thrones-jessica-jones-and-better-call-saul-on-why-tv-shows-are-darker-than-theyve-ever-been.html&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6738,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6739,NO,NO,NO,86,NO,0.704328671,0.787060982,0,0.011627907,NO,NO,NO,NO,0,-333.0166779,li,['cite_note-269']
6740,NO,NO,NO,1,NO,0.704328671,0.787209274,0,0,NO,NO,NO,NO,0,6.249984741,span,[['mw-cite-backlink']]
6741,NO,NO,YES,1,NO,0.704328671,0.787209274,0,0,NO,NO,NO,NO,0,6.249984741,b,[]
6742,NO,NO,NO,1,NO,0.704328671,0.787209274,0,0,NO,NO,NO,NO,0,6.249984741,a,['#cite_ref-269']
6743,NO,NO,NO,85,NO,0.704328671,0.787209274,0,0.011764706,NO,NO,NO,NO,0,-339.5500336,span,[['reference-text']]
6744,NO,NO,NO,85,NO,0.704328671,0.787209274,0,0.011764706,NO,NO,NO,NO,0,-339.5500336,cite,"[['citation', 'news']]"
6745,NO,NO,NO,6,NO,0.916177529,0.787209274,0,0,NO,NO,NO,NO,0,-173.5500031,a,"[['nofollow'], ['external', 'text'], 'http://www.pajiba.com/think_pieces/why-is-tv-literally-so-dark.php']"
6746,NO,NO,YES,1,NO,1.094093886,0.787209274,0,0,NO,NO,NO,NO,0,-21.40000916,i,[]
6747,NO,NO,NO,5,NO,0.704328671,0.787209274,0,0,NO,NO,NO,NO,0,-429.5333252,span,[['reference-accessdate']]
6748,NO,NO,NO,2,NO,0.757520159,0.787950735,0,0,NO,NO,NO,NO,0,-24.19999695,span,[['nowrap']]
6749,NO,NO,NO,69,NO,0.704328671,0.787950735,0,0,NO,NO,NO,NO,0,-359.7166901,q,[]
6750,NO,NO,NO,0,NO,0.742846645,0.791695114,nan,nan,NO,NO,NO,NO,nan,13.59999084,span,"['ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Pajiba&rft.atitle=Why+is+TV%2C+Literally%2C+So+Dark%3F&rft.date=2016-03-19&rft.aulast=Burgess&rft.aufirst=Genevieve&rft_id=http%3A%2F%2Fwww.pajiba.com%2Fthink_pieces%2Fwhy-is-tv-literally-so-dark.php&rfr_id=info%3Asid%2Fen.wikipedia.org%3AGame+of+Thrones', ['Z3988']]"
6751,NO,NO,NO,0,NO,0,0,nan,nan,NO,NO,NO,NO,nan,0,link,"[['mw-deduplicated-inline-style'], 'mw-data:TemplateStyles:r886058088']"
6752,NO,NO,NO,75,NO,0.704328671,0.792362429,0,0.013333333,NO,NO,NO,NO,0,-353.1833496,li,['cite_note-270']
6753,NO,NO,NO,1,NO,0.704328671,0.792473648,0,0,NO,NO,NO,NO,0,6.249984741,span,[['mw-cite-backlink']]
